#x y z mass
#[Mpc/h] [Mpc/h] [Mpc/h] [Msun/h]
173.2191 58.9846 161.0321 0.5436E+14
133.4854 163.9200 28.5911 0.5429E+14
177.4371 118.2466 35.8509 0.5418E+14
130.8533 2.2543 183.4880 0.5414E+14
109.2842 195.6919 128.9300 0.5401E+14
175.6322 183.8059 48.3172 0.5386E+14
135.4271 112.6722 6.1835 0.5385E+14
1.2484 38.2114 9.0180 0.5376E+14
12.4319 191.6543 165.2273 0.5375E+14
104.6371 170.6507 15.6698 0.5366E+14
118.3246 195.7699 74.5907 0.5364E+14
80.1095 50.0218 50.5998 0.5362E+14
101.4822 30.7941 109.4088 0.5360E+14
113.1866 162.2442 21.0954 0.5339E+14
78.9062 47.6391 176.0706 0.5332E+14
116.8816 24.9368 132.2037 0.5327E+14
16.9111 138.7230 133.5184 0.5324E+14
182.7423 45.6325 183.9050 0.5313E+14
39.4996 159.7264 0.6103 0.5311E+14
141.8684 24.6720 156.8870 0.5309E+14
51.4541 72.3002 148.8709 0.5307E+14
0.7105 88.8223 179.9685 0.5296E+14
189.4819 28.7484 168.0152 0.5277E+14
75.2022 43.9240 51.3943 0.5273E+14
8.6558 130.7651 190.4893 0.5265E+14
157.0472 167.8084 53.2207 0.5263E+14
78.1101 188.3320 7.2843 0.5259E+14
37.5166 76.6840 54.6273 0.5257E+14
149.2378 82.6192 123.6885 0.5228E+14
118.7365 139.1143 13.3361 0.5215E+14
185.0064 143.6748 24.0074 0.5199E+14
119.2304 32.3012 81.6014 0.5188E+14
22.2549 135.7595 98.6491 0.5185E+14
11.3294 142.3179 32.0314 0.5174E+14
18.0684 66.8184 142.2052 0.5174E+14
65.9840 33.0503 167.9232 0.5169E+14
182.7659 49.5120 169.5780 0.5161E+14
61.3405 64.2931 32.8697 0.5156E+14
24.1663 163.7104 176.9713 0.5138E+14
75.9391 85.2391 184.9335 0.5137E+14
80.1015 71.8513 107.2775 0.5131E+14
188.5411 189.8032 47.1983 0.5130E+14
137.1092 16.7026 158.3470 0.5129E+14
166.2936 79.6511 177.2978 0.5118E+14
169.7847 130.6819 17.9513 0.5118E+14
9.4116 193.5268 182.7619 0.5114E+14
78.6050 196.7084 135.2297 0.5114E+14
69.0347 191.0427 190.9653 0.5102E+14
128.1303 2.5996 63.7923 0.5086E+14
95.9919 43.4140 94.9819 0.5086E+14
35.9580 138.6505 26.3195 0.5083E+14
8.7053 139.5470 157.4818 0.5081E+14
33.4184 167.3965 145.5301 0.5080E+14
16.5533 137.6540 71.5663 0.5063E+14
180.3990 90.9952 193.0901 0.5063E+14
154.4077 74.1636 77.1175 0.5063E+14
117.9481 86.0365 133.6001 0.5055E+14
140.6485 14.7645 14.0724 0.5054E+14
151.5686 93.2735 5.8995 0.5041E+14
74.3932 138.3334 45.5366 0.5025E+14
47.3644 141.4377 8.3522 0.5014E+14
18.0388 145.5334 82.4196 0.5008E+14
166.1286 120.8504 160.4588 0.4981E+14
81.0884 30.4944 67.0875 0.4974E+14
50.7538 142.7962 30.1352 0.4963E+14
84.7543 52.6626 138.1116 0.4963E+14
88.2477 52.9319 129.8577 0.4962E+14
171.5152 117.8115 184.7209 0.4947E+14
80.1331 9.3204 163.9960 0.4935E+14
118.8174 81.8149 173.7079 0.4923E+14
20.8932 129.1010 35.8796 0.4922E+14
15.7025 137.3730 171.7424 0.4914E+14
143.3838 188.2725 82.1314 0.4908E+14
146.5925 69.4479 148.2896 0.4897E+14
95.2685 185.2182 16.1397 0.4892E+14
57.6652 30.7847 75.4789 0.4886E+14
180.0884 110.8228 189.3874 0.4885E+14
124.0068 95.8615 56.3820 0.4874E+14
82.8661 7.9305 60.0396 0.4873E+14
156.2956 67.5275 130.3221 0.4870E+14
90.1763 25.8227 29.9846 0.4870E+14
95.9368 29.8400 109.3887 0.4866E+14
54.9357 148.4447 156.0353 0.4862E+14
123.0914 78.3315 94.5165 0.4860E+14
122.7399 38.7271 53.5502 0.4858E+14
148.8806 130.1748 190.5693 0.4849E+14
22.7546 34.6338 16.0819 0.4847E+14
143.4495 110.1360 33.9040 0.4835E+14
36.4375 179.1628 111.5220 0.4831E+14
11.9386 146.6555 58.0496 0.4826E+14
53.4736 29.2910 26.0741 0.4816E+14
41.5415 107.6343 82.3617 0.4810E+14
156.8112 133.2357 198.3808 0.4788E+14
96.3468 127.5086 199.7475 0.4776E+14
67.3806 59.1615 183.2285 0.4775E+14
199.7671 8.3580 84.8152 0.4772E+14
2.6914 122.7446 143.3093 0.4768E+14
14.4632 57.3129 160.2638 0.4765E+14
35.7604 160.2605 168.4703 0.4759E+14
171.4755 199.4461 33.4871 0.4749E+14
71.8134 90.3041 198.9716 0.4739E+14
6.3560 128.2815 136.8583 0.4738E+14
150.2263 107.5827 153.3172 0.4734E+14
186.6868 119.0858 189.8889 0.4733E+14
102.9391 194.5919 63.3040 0.4722E+14
13.7751 136.3579 67.7723 0.4717E+14
58.8244 61.4053 33.9164 0.4716E+14
55.9491 60.6506 35.2541 0.4709E+14
45.9801 88.6565 21.3357 0.4708E+14
5.2949 148.1610 133.9390 0.4701E+14
65.0338 104.2025 106.5235 0.4696E+14
44.5724 143.1753 133.7983 0.4690E+14
183.9437 82.0227 138.2002 0.4686E+14
21.3234 152.2048 197.1260 0.4677E+14
44.9367 49.4409 128.6334 0.4673E+14
179.9546 19.2759 52.2348 0.4668E+14
39.3534 184.1408 12.3910 0.4664E+14
15.3947 151.7425 153.9702 0.4663E+14
77.9668 149.6202 95.8972 0.4640E+14
91.7942 174.6322 52.0117 0.4636E+14
86.4485 159.4660 107.6460 0.4624E+14
196.8101 194.0335 50.0709 0.4614E+14
26.4696 172.4483 25.5761 0.4612E+14
158.0158 166.3630 88.3433 0.4611E+14
134.1579 128.2620 159.4926 0.4608E+14
92.1198 168.4586 23.2138 0.4600E+14
176.3208 187.6837 194.1278 0.4597E+14
36.0086 172.5679 134.0477 0.4595E+14
158.8113 81.3540 74.0887 0.4579E+14
105.4619 48.1881 147.9333 0.4578E+14
122.8275 85.2306 112.6492 0.4570E+14
70.0789 84.4026 58.1573 0.4570E+14
123.9283 29.0566 187.3179 0.4566E+14
128.2948 50.7778 184.9444 0.4555E+14
162.0497 144.0147 62.1425 0.4554E+14
38.8340 88.1772 4.7351 0.4552E+14
182.6906 109.9739 191.1362 0.4551E+14
163.2732 121.4052 187.5721 0.4545E+14
68.0216 144.2995 35.6046 0.4539E+14
97.0448 84.8321 195.9233 0.4532E+14
6.8663 104.4243 49.0996 0.4529E+14
139.5505 132.0977 171.9496 0.4527E+14
164.3259 150.9151 61.8397 0.4514E+14
153.0197 125.7671 102.9837 0.4514E+14
186.8628 164.1700 191.5215 0.4509E+14
188.1967 155.6667 57.7467 0.4507E+14
140.5404 69.1926 176.2929 0.4496E+14
44.5955 139.9288 153.3990 0.4496E+14
93.9016 150.1826 24.9300 0.4493E+14
51.5069 80.9015 46.4775 0.4490E+14
44.0735 118.9770 188.8726 0.4486E+14
138.4624 159.5356 161.3624 0.4484E+14
152.2763 187.5930 14.7608 0.4472E+14
25.4481 179.8112 23.4302 0.4470E+14
168.3406 181.7531 96.4688 0.4463E+14
68.6498 12.4891 19.5658 0.4460E+14
124.7472 164.3861 22.4829 0.4460E+14
62.3764 97.6393 72.3228 0.4457E+14
38.5298 179.6927 27.4190 0.4452E+14
39.0855 3.2192 84.8244 0.4451E+14
27.0140 192.6818 18.9996 0.4449E+14
47.5770 33.8680 24.9213 0.4449E+14
34.9022 173.4664 148.6163 0.4435E+14
68.3363 193.4628 45.5474 0.4434E+14
122.7180 19.2995 82.6475 0.4417E+14
48.2643 192.9766 30.0381 0.4416E+14
146.7834 109.9480 42.2513 0.4403E+14
113.0643 141.9146 10.6338 0.4401E+14
145.8077 52.0744 143.8965 0.4399E+14
45.3164 178.0196 59.2573 0.4395E+14
159.7493 5.8034 97.6934 0.4389E+14
47.4251 30.4638 33.0557 0.4383E+14
150.5394 133.0189 53.7246 0.4377E+14
181.8842 118.8174 196.1871 0.4375E+14
146.2671 182.9022 14.6613 0.4375E+14
163.0339 153.3449 51.3311 0.4363E+14
70.4538 38.5799 9.0433 0.4363E+14
139.2373 107.1169 8.9423 0.4363E+14
73.0409 70.7595 98.9814 0.4349E+14
162.3750 195.5141 53.8947 0.4348E+14
135.6772 64.6909 173.4875 0.4340E+14
43.3236 160.0388 168.7731 0.4332E+14
189.7065 1.4605 40.0881 0.4327E+14
181.6517 162.0800 197.3666 0.4312E+14
116.9275 90.5138 106.2665 0.4306E+14
195.7168 160.1714 171.0500 0.4304E+14
24.3226 78.6457 112.6977 0.4302E+14
166.6352 152.4549 77.3760 0.4293E+14
121.2644 29.7179 188.2028 0.4291E+14
30.9186 66.1835 174.8206 0.4282E+14
161.5736 88.0181 133.8191 0.4281E+14
137.1127 9.0372 13.9107 0.4279E+14
71.8180 50.6321 129.2036 0.4274E+14
126.0174 41.4052 53.6902 0.4264E+14
150.0225 50.7451 146.4283 0.4255E+14
147.1618 9.5527 194.0999 0.4252E+14
134.3621 93.0827 116.6841 0.4249E+14
120.2237 36.0910 142.1780 0.4248E+14
52.3558 24.0657 34.6153 0.4227E+14
17.3091 134.2132 65.1889 0.4227E+14
169.3376 70.6145 168.0374 0.4220E+14
185.5058 188.3942 43.5083 0.4219E+14
33.3434 121.0010 181.4379 0.4214E+14
66.2721 189.9282 196.7523 0.4202E+14
98.7879 144.4539 7.6198 0.4182E+14
19.3649 194.5240 166.3627 0.4167E+14
106.4674 117.1770 86.2216 0.4166E+14
87.1036 113.3241 109.7011 0.4162E+14
9.6973 142.2933 162.1650 0.4161E+14
154.7399 195.6427 124.2316 0.4152E+14
48.5538 183.8141 131.7273 0.4149E+14
172.4506 129.0750 172.9927 0.4148E+14
127.9437 3.8903 65.6402 0.4145E+14
64.6256 118.5080 173.5693 0.4126E+14
175.4778 145.4000 85.0611 0.4125E+14
170.0813 22.5916 1.9396 0.4124E+14
86.4791 15.2591 104.8141 0.4120E+14
80.5753 73.0954 66.7713 0.4114E+14
183.1729 164.6208 71.1761 0.4096E+14
120.1329 57.8625 155.0979 0.4093E+14
47.0100 102.3323 98.5071 0.4087E+14
26.8844 59.2302 20.2109 0.4086E+14
142.8469 9.2309 0.2631 0.4077E+14
21.6329 126.6636 30.1547 0.4070E+14
50.4021 114.1306 190.9543 0.4069E+14
84.8336 33.4460 90.6592 0.4064E+14
193.6237 86.9740 138.7651 0.4063E+14
55.0017 126.1787 64.6874 0.4057E+14
145.2840 199.7116 146.0685 0.4054E+14
36.3396 101.0800 44.7865 0.4053E+14
9.3054 60.6985 45.4283 0.4052E+14
80.3014 5.6191 94.5926 0.4052E+14
165.4096 188.8083 109.2292 0.4047E+14
125.1563 79.9957 105.1237 0.4046E+14
139.3428 46.2450 75.0159 0.4037E+14
177.1563 152.0921 64.8663 0.4036E+14
43.5675 187.9950 40.7327 0.4031E+14
175.4031 4.9042 62.1075 0.4026E+14
40.4109 115.6732 47.5421 0.4016E+14
17.1419 141.4538 132.8936 0.4015E+14
56.8587 29.4947 161.9476 0.4014E+14
145.8371 64.2905 186.0444 0.4012E+14
174.0989 128.6237 17.7034 0.4012E+14
131.1761 163.8387 24.7685 0.4002E+14
155.5909 62.5176 2.4509 0.3998E+14
166.2982 65.3637 132.1429 0.3998E+14
182.0562 140.4678 40.7560 0.3997E+14
53.7080 132.0130 66.1729 0.3996E+14
74.7695 94.9760 197.4827 0.3992E+14
29.4867 31.2201 126.8691 0.3978E+14
188.8888 162.8967 46.0837 0.3978E+14
123.2449 100.6068 4.0842 0.3976E+14
7.1615 132.0468 162.4995 0.3973E+14
135.9017 1.5054 198.3153 0.3971E+14
116.1552 74.4081 94.9084 0.3965E+14
21.6651 74.6641 119.5528 0.3963E+14
40.3014 120.0195 110.5438 0.3962E+14
20.9762 132.2845 68.4489 0.3962E+14
45.4479 190.7407 35.7770 0.3956E+14
189.4955 156.6544 64.5168 0.3952E+14
16.5430 150.3783 28.6971 0.3951E+14
49.4082 157.9030 0.9731 0.3942E+14
85.9610 57.6300 93.7642 0.3942E+14
105.5182 97.2367 15.2837 0.3940E+14
84.7109 191.3201 47.0840 0.3926E+14
13.7151 91.5765 133.0339 0.3924E+14
193.9088 145.4304 154.4153 0.3922E+14
129.3933 56.5129 3.5543 0.3916E+14
59.8642 90.8526 95.8502 0.3915E+14
71.9744 194.5548 176.2376 0.3915E+14
46.7378 166.7007 1.4795 0.3911E+14
74.2077 144.7478 186.2695 0.3910E+14
1.9915 16.4683 97.4829 0.3905E+14
32.3559 130.9739 115.1311 0.3904E+14
66.2644 107.1227 47.1306 0.3899E+14
49.2730 74.1805 135.5462 0.3899E+14
82.5798 64.9395 90.0268 0.3892E+14
85.8006 105.8527 71.9283 0.3891E+14
154.0686 5.1379 14.7724 0.3889E+14
154.0233 10.8806 193.3954 0.3877E+14
74.0255 149.7246 33.0601 0.3873E+14
131.0790 50.3117 58.6264 0.3872E+14
157.6944 186.3392 96.8878 0.3867E+14
131.1132 133.1044 112.8784 0.3867E+14
43.6137 70.9056 131.3302 0.3866E+14
0.5145 122.2464 72.7800 0.3861E+14
185.8174 68.3909 188.9938 0.3856E+14
123.5162 198.5763 24.0272 0.3856E+14
133.9277 78.7691 139.2996 0.3849E+14
24.7897 147.0157 19.6502 0.3847E+14
42.4360 162.7018 51.9251 0.3844E+14
87.9023 9.7213 66.4855 0.3843E+14
63.7841 179.5947 179.8203 0.3833E+14
17.9587 142.8138 23.7493 0.3826E+14
52.5823 101.1236 164.0480 0.3820E+14
173.9912 66.9669 42.6143 0.3811E+14
13.6254 70.2784 143.5547 0.3810E+14
39.1122 78.9990 55.9772 0.3809E+14
166.7460 93.1683 3.6002 0.3808E+14
39.3363 71.6877 10.4463 0.3800E+14
14.9277 167.4705 40.4533 0.3794E+14
181.4505 70.9650 25.0979 0.3781E+14
97.8695 181.3121 37.9838 0.3780E+14
137.6891 127.9269 120.9542 0.3778E+14
143.6710 105.4352 197.4813 0.3777E+14
112.9912 193.6346 17.8739 0.3777E+14
14.2897 57.2901 65.3863 0.3759E+14
139.1983 50.7682 142.0766 0.3758E+14
112.7562 0.3548 84.9313 0.3757E+14
57.9228 86.0081 41.7025 0.3754E+14
36.6992 166.5441 161.1000 0.3753E+14
17.2528 111.3619 138.3615 0.3747E+14
196.7111 67.2831 2.8009 0.3745E+14
166.3762 96.5289 3.1701 0.3745E+14
140.0130 106.5551 19.7108 0.3744E+14
68.8613 165.1742 135.2092 0.3741E+14
169.2807 12.2546 39.9622 0.3740E+14
94.8630 169.5228 24.3083 0.3740E+14
50.8129 128.8717 64.1492 0.3725E+14
32.4582 181.1697 192.5371 0.3717E+14
156.5519 6.6758 109.9033 0.3715E+14
45.6461 104.2099 178.8480 0.3710E+14
194.2400 150.3563 164.5782 0.3709E+14
159.6019 160.9389 83.0175 0.3709E+14
170.0442 170.4187 17.3147 0.3704E+14
94.9470 123.8139 84.4450 0.3703E+14
175.3296 12.4245 84.4110 0.3703E+14
17.4818 134.2048 132.6429 0.3703E+14
128.1243 53.0083 150.0123 0.3701E+14
37.9792 174.1401 183.8725 0.3700E+14
109.8852 165.3638 111.9383 0.3696E+14
103.9321 112.3433 90.6388 0.3696E+14
159.5709 141.2060 97.4931 0.3695E+14
9.1611 191.1568 163.8358 0.3688E+14
196.5241 108.8456 159.6310 0.3683E+14
78.8421 12.4915 137.6992 0.3682E+14
124.4933 170.2456 114.3982 0.3682E+14
151.3253 172.0952 30.4969 0.3680E+14
66.8944 106.8169 193.9191 0.3678E+14
156.6197 126.6287 33.1411 0.3675E+14
194.1351 84.5732 30.0608 0.3672E+14
167.2773 21.7532 158.6006 0.3671E+14
122.1809 143.6876 122.4092 0.3671E+14
13.1129 159.7689 49.9682 0.3670E+14
72.8716 179.7459 12.9707 0.3670E+14
7.2589 113.3161 17.5593 0.3669E+14
55.8686 97.3594 79.0918 0.3667E+14
57.8399 146.0595 179.0193 0.3663E+14
130.0510 58.5879 4.3971 0.3658E+14
105.9823 3.1985 9.2094 0.3657E+14
98.5943 162.4420 176.4023 0.3651E+14
132.7890 89.5973 127.4928 0.3648E+14
70.4645 65.8165 119.4786 0.3647E+14
62.5303 118.6028 171.3646 0.3641E+14
114.1280 28.1797 114.1542 0.3638E+14
162.3656 129.7550 157.6187 0.3629E+14
143.8377 156.2793 160.5685 0.3629E+14
156.2465 142.0280 105.3760 0.3627E+14
76.9174 69.0229 121.5975 0.3625E+14
187.1719 151.5779 62.4309 0.3620E+14
56.3333 143.7909 194.5038 0.3612E+14
11.5844 63.4330 49.0000 0.3603E+14
60.2575 69.8605 21.5914 0.3603E+14
132.6598 54.3666 122.2549 0.3600E+14
67.3754 53.7410 8.3984 0.3600E+14
195.8719 49.7306 168.9806 0.3598E+14
50.1258 109.8237 197.9980 0.3596E+14
118.0792 86.4315 94.4036 0.3593E+14
195.0060 122.7801 189.6266 0.3578E+14
158.4935 28.5887 101.4448 0.3576E+14
17.3511 85.8828 137.2155 0.3572E+14
192.6214 102.5615 122.3475 0.3571E+14
133.9911 23.5057 151.5807 0.3569E+14
169.7546 182.8417 91.8633 0.3557E+14
108.2553 23.8300 75.0983 0.3556E+14
94.1773 50.1311 139.4995 0.3555E+14
84.5975 162.9706 122.6264 0.3553E+14
22.6506 184.8070 194.7544 0.3552E+14
4.3847 76.5752 186.0196 0.3552E+14
7.0976 92.2172 2.4672 0.3550E+14
2.3446 145.8942 139.9491 0.3549E+14
186.5697 151.1809 95.5151 0.3540E+14
168.5452 90.8541 188.6375 0.3539E+14
17.6755 154.3304 46.2123 0.3536E+14
157.5392 63.5042 81.0442 0.3535E+14
178.6446 74.2585 147.0326 0.3532E+14
60.7026 26.4526 49.0268 0.3528E+14
38.0825 96.3201 51.8468 0.3520E+14
58.8286 176.7414 1.5353 0.3514E+14
127.4613 162.6869 135.7341 0.3508E+14
165.5473 68.9242 160.2256 0.3504E+14
197.9391 107.6094 157.7484 0.3504E+14
77.0005 48.1258 93.0944 0.3502E+14
60.9152 182.0826 14.7994 0.3501E+14
70.2005 75.7066 194.2183 0.3492E+14
93.6659 116.2270 51.3541 0.3490E+14
12.8121 136.1929 26.1606 0.3487E+14
66.1421 127.0707 55.2999 0.3476E+14
52.3855 138.2135 156.9890 0.3475E+14
61.1442 1.2854 20.1886 0.3474E+14
30.3156 42.1659 96.1548 0.3474E+14
50.8242 112.0001 5.2281 0.3473E+14
76.0894 188.9821 6.5015 0.3469E+14
13.9959 64.0359 164.2726 0.3468E+14
17.7111 57.1444 26.6248 0.3464E+14
162.2185 197.8026 7.5762 0.3462E+14
14.9119 136.3112 181.8819 0.3460E+14
66.1887 108.4695 47.1914 0.3459E+14
88.6666 15.7292 114.2088 0.3457E+14
187.3987 105.0963 136.4700 0.3450E+14
125.9228 138.6036 115.2608 0.3449E+14
132.7007 23.7128 93.0959 0.3446E+14
128.7193 45.7261 63.0388 0.3445E+14
33.4217 144.0359 174.6662 0.3442E+14
52.1490 141.1605 155.0468 0.3442E+14
156.6960 137.6831 157.3013 0.3441E+14
60.3161 27.6195 70.8229 0.3439E+14
69.6949 121.0234 55.9650 0.3437E+14
41.7341 121.6974 43.3118 0.3430E+14
136.3877 107.4873 96.0286 0.3428E+14
92.8995 29.0593 113.9577 0.3427E+14
39.5543 166.9120 130.5047 0.3425E+14
162.8020 192.9647 49.0309 0.3421E+14
185.1467 37.6359 44.7367 0.3421E+14
132.2477 107.2841 198.9978 0.3420E+14
33.4178 95.5018 98.5387 0.3420E+14
150.7531 155.2093 42.0542 0.3418E+14
85.8309 164.2681 121.9064 0.3417E+14
27.7023 87.0938 105.4357 0.3409E+14
170.0833 119.2641 186.9829 0.3400E+14
3.5412 6.4038 38.1717 0.3398E+14
119.6511 168.3462 16.4857 0.3393E+14
157.5098 143.9074 78.6642 0.3388E+14
74.3956 148.3696 30.3121 0.3374E+14
93.7165 186.8367 43.7353 0.3372E+14
74.4764 124.8180 83.8281 0.3364E+14
67.7710 136.1186 173.0553 0.3363E+14
102.0162 198.9834 188.9554 0.3363E+14
31.8281 190.4883 13.5226 0.3359E+14
66.7459 9.7729 48.6638 0.3347E+14
35.9522 127.1647 115.3393 0.3346E+14
90.9760 184.2492 13.0969 0.3343E+14
163.3730 191.1423 52.8986 0.3343E+14
113.2386 8.8536 80.8757 0.3340E+14
189.6479 117.4584 68.0384 0.3336E+14
100.2521 49.9817 26.4142 0.3331E+14
155.5492 163.2290 88.1610 0.3330E+14
72.7342 30.6457 6.7646 0.3328E+14
37.4071 163.0103 89.1630 0.3320E+14
34.6080 27.2769 133.7180 0.3318E+14
22.1326 159.4185 172.2121 0.3317E+14
189.9526 32.0843 42.4893 0.3314E+14
35.8201 17.3006 58.7822 0.3310E+14
5.5525 92.9755 133.4342 0.3303E+14
125.8825 186.6180 160.0436 0.3301E+14
150.0476 153.9560 40.6256 0.3293E+14
44.9534 167.6212 152.9794 0.3292E+14
78.4957 196.4838 151.9363 0.3287E+14
187.9454 140.3628 57.3215 0.3286E+14
160.2325 169.2483 57.4530 0.3284E+14
26.5607 81.3174 103.0842 0.3282E+14
40.4836 169.0273 126.0201 0.3277E+14
16.5376 48.2519 160.5810 0.3269E+14
31.7373 177.8592 148.0140 0.3266E+14
178.8309 125.8092 4.6183 0.3257E+14
189.6400 150.8403 160.9505 0.3256E+14
145.1781 67.2328 141.1321 0.3256E+14
198.3491 78.7988 79.7405 0.3255E+14
24.0161 83.9663 106.2080 0.3250E+14
84.1994 15.4242 100.6983 0.3250E+14
159.3684 187.9734 126.9551 0.3247E+14
62.1644 183.2239 7.7349 0.3245E+14
133.9666 164.3695 23.7035 0.3244E+14
170.5733 10.6930 70.2556 0.3232E+14
147.7925 157.6159 154.3422 0.3231E+14
188.1239 178.4204 44.3570 0.3227E+14
67.7162 181.5450 172.4913 0.3225E+14
66.5574 29.6081 170.4043 0.3220E+14
49.4334 172.0077 1.2494 0.3220E+14
22.9299 63.9144 116.8887 0.3220E+14
119.7609 77.8719 134.7238 0.3211E+14
181.0025 124.5610 16.2955 0.3210E+14
92.8668 181.9532 59.9765 0.3198E+14
169.1707 80.9513 5.2075 0.3192E+14
50.7968 170.5785 163.6133 0.3187E+14
99.8781 75.9728 170.7063 0.3187E+14
66.1845 72.7842 38.9377 0.3187E+14
90.3157 113.7709 48.8166 0.3186E+14
138.6737 38.3176 147.1398 0.3183E+14
147.4693 68.4023 151.8669 0.3180E+14
184.3779 63.9808 0.1197 0.3176E+14
148.3531 124.4770 165.0158 0.3175E+14
95.2210 186.4698 6.7875 0.3171E+14
160.2767 192.7445 96.9353 0.3170E+14
21.3958 73.6189 3.6260 0.3169E+14
152.8348 179.2375 130.8586 0.3165E+14
144.3082 32.4804 8.7916 0.3164E+14
37.2977 185.6076 12.8093 0.3164E+14
2.9676 138.1789 33.8967 0.3163E+14
168.1700 99.1304 6.2389 0.3158E+14
163.6631 152.6800 59.0229 0.3157E+14
199.5671 183.9789 43.7068 0.3156E+14
85.8732 51.0089 132.3310 0.3156E+14
4.2057 68.2690 77.1112 0.3155E+14
112.9847 72.9916 98.0152 0.3155E+14
181.5373 180.7628 86.6815 0.3155E+14
4.5201 120.1588 14.3445 0.3152E+14
80.5913 170.7795 180.0373 0.3151E+14
26.8289 176.2519 80.2458 0.3147E+14
4.7505 23.3457 41.8801 0.3147E+14
123.1354 88.2411 198.6783 0.3138E+14
90.5830 19.2448 119.3759 0.3138E+14
162.4411 10.4496 180.1919 0.3137E+14
157.1239 142.0756 86.7863 0.3133E+14
189.5077 89.2894 93.9233 0.3132E+14
61.1755 16.7846 46.1754 0.3131E+14
35.1364 165.1938 146.1048 0.3130E+14
120.3109 71.1615 95.2453 0.3125E+14
163.6079 135.3551 14.9002 0.3124E+14
164.2038 53.9269 71.8482 0.3122E+14
104.9547 85.6503 198.8015 0.3112E+14
141.5786 55.7278 143.0888 0.3109E+14
48.3169 31.7268 32.4741 0.3106E+14
123.7986 23.1880 96.0888 0.3105E+14
145.8579 2.1770 14.7073 0.3104E+14
168.4933 111.8927 18.3834 0.3104E+14
116.4994 162.7548 21.9694 0.3101E+14
14.1859 80.7991 25.8930 0.3100E+14
6.3123 138.0791 152.9988 0.3097E+14
102.2230 114.8002 89.0323 0.3096E+14
148.8822 129.5577 90.7500 0.3092E+14
145.8401 28.2348 149.8355 0.3091E+14
146.6871 8.6465 196.9025 0.3088E+14
51.2214 187.4624 41.6104 0.3086E+14
139.1563 187.0782 81.6652 0.3086E+14
29.1822 121.0536 167.8315 0.3083E+14
38.6704 134.7562 17.9048 0.3082E+14
18.8010 130.4099 66.5255 0.3081E+14
34.0525 186.7819 171.1500 0.3079E+14
125.9500 30.4662 188.4314 0.3078E+14
70.0313 60.7869 125.9483 0.3073E+14
36.5532 181.4599 15.6134 0.3071E+14
60.0361 185.6618 12.8453 0.3067E+14
127.0310 196.3334 128.8675 0.3065E+14
42.7461 120.2878 187.1384 0.3060E+14
47.9980 16.9047 59.5640 0.3059E+14
185.5942 193.4452 53.3451 0.3059E+14
173.8608 7.0141 62.6910 0.3057E+14
10.0297 69.8362 180.0399 0.3056E+14
13.9827 22.4619 60.7004 0.3056E+14
112.4478 40.5167 137.2672 0.3054E+14
126.9953 127.1167 151.9915 0.3054E+14
55.0943 138.0854 64.9860 0.3047E+14
152.6998 45.7253 150.1319 0.3045E+14
155.6586 112.6923 111.6522 0.3043E+14
162.0305 36.5905 158.1457 0.3042E+14
82.2201 34.7423 85.5664 0.3040E+14
2.0971 53.1929 53.8290 0.3039E+14
135.3425 105.7084 120.0749 0.3035E+14
154.8506 121.7804 163.1833 0.3034E+14
181.9436 62.0199 169.5024 0.3032E+14
10.5270 149.2985 162.9168 0.3030E+14
150.5186 12.1331 188.8716 0.3028E+14
165.2466 12.8256 37.7039 0.3025E+14
11.4804 95.0547 12.3727 0.3024E+14
6.2913 71.7167 160.6691 0.3017E+14
103.9928 78.2815 110.3291 0.3015E+14
6.6790 128.1366 59.7504 0.3014E+14
25.8108 161.0167 170.1924 0.3013E+14
49.2677 107.3098 92.6179 0.3013E+14
60.5858 98.2960 6.8796 0.3012E+14
167.3687 23.8510 56.1655 0.3012E+14
182.1398 61.0389 6.9809 0.3011E+14
21.9989 156.3399 165.0969 0.3009E+14
91.3385 174.6865 192.7141 0.3007E+14
126.8691 172.8204 107.5827 0.3004E+14
96.3665 172.5658 73.0824 0.3002E+14
74.4147 189.8929 190.7079 0.3001E+14
109.0589 145.4279 185.9445 0.3000E+14
102.6294 23.9197 120.8535 0.2998E+14
170.4964 27.8144 183.4328 0.2998E+14
186.9040 158.7558 34.3731 0.2995E+14
184.4675 132.5744 54.9862 0.2990E+14
116.8267 158.4987 182.9219 0.2990E+14
88.3285 10.9481 31.6305 0.2988E+14
46.5302 187.6707 113.4422 0.2987E+14
23.2815 140.1655 86.0167 0.2984E+14
40.2227 195.2085 117.8836 0.2984E+14
112.1460 173.2251 167.9135 0.2984E+14
40.8321 94.2933 56.7394 0.2984E+14
10.9427 80.0740 159.7034 0.2983E+14
182.4496 13.8528 154.4517 0.2977E+14
191.6470 83.3669 123.4388 0.2972E+14
170.6008 190.2200 105.8011 0.2971E+14
63.7835 38.1719 44.9318 0.2970E+14
191.9943 110.1128 179.4218 0.2969E+14
88.7200 171.2657 188.3711 0.2966E+14
94.3158 184.0482 159.5065 0.2963E+14
45.8614 115.3852 106.4440 0.2959E+14
96.5166 5.2102 30.1328 0.2958E+14
43.6319 36.3085 32.4096 0.2955E+14
150.3268 114.0761 138.0153 0.2955E+14
120.9131 182.4846 148.2516 0.2953E+14
65.0178 28.2323 42.7184 0.2953E+14
2.7808 87.0138 184.4656 0.2951E+14
102.8232 176.7961 11.0192 0.2950E+14
